103,983,1,888442575
12,55,5,881515011
17,25,4,880129731
143,88,3,888105691
190,301,4,891560253
58,950,3,888206409
199,95,5,884129409
15,196,5,877726146
60,677,3,892302309
141,168,5,888640356
86,39,3,879876917
176,332,4,880130397
48,958,2,888068912
9,174,3,877888677
42,322,3,875975110
20,557,5,874951695
12,343,2,888073635
193,65,3,879527264
120,290,3,891390477
133,285,3,891732334
103,116,2,888465972
37,757,1,892434626
6,162,4,891353444
51,249,3,882922661
101,822,3,888801465
12,185,4,890704999
177,730,4,882827532
42,814,4,883956189
82,77,2,880309089
150,196,5,879528710
108,630,3,880579371
143,698,4,888106106
63,391,3,889737542
91,500,2,875653665
159,459,2,876861185
12,497,4,882139901
58,714,5,888205921
4,16,4,875636198
124,162,5,879454956
173,314,5,886432749
113,504,3,881260203
22,195,2,874786926
127,14,4,879968827
180,278,1,878962955
59,59,5,883327734
118,406,3,887038665
91,586,3,875660408
12,891,3,882774224
98,110,1,885678886
10,557,3,891904214
64,46,2,879216672
84,258,2,881705026
110,327,4,891679939
90,479,4,891438875
180,937,1,878961586
0,19,4,887431883
186,209,4,879465242
95,155,4,884402860
6,429,3,891352178
115,349,3,886977926
72,479,4,888625753
69,430,3,884150257
71,181,5,880036515
24,356,4,885852757
188,525,4,893266205
199,364,5,884129962
186,134,4,879465653
183,186,4,889909024
12,228,4,882397650
61,711,4,879376178
53,741,5,880934806
62,761,3,875747688
10,731,3,891904596
91,167,4,875653723
7,549,3,879362356
71,53,3,880036854
163,405,2,889402389
116,149,4,880125101
192,868,3,889127811
93,183,2,891720862
129,108,3,874953794
127,370,1,879966954
93,719,1,891723593
181,844,3,885613067
128,872,1,883245452
63,380,4,879365491
150,175,2,879524293
192,878,3,889123257
180,305,1,878962006
9,610,5,877886722
130,125,4,883681514
108,7,3,880572642
197,57,3,884208173
180,740,1,878962918
89,899,4,891382309
192,940,4,889124890
127,602,5,879966839
89,288,3,891382310
156,24,3,886890787
118,381,5,874781742
20,221,2,874951382
89,258,2,891382392
58,741,3,888203053
93,743,4,891721462
129,641,4,875216933
55,120,5,892679480
81,507,2,884714249
61,11,4,879373613
151,300,3,880147407
177,844,4,882824291
78,302,4,891271203
137,483,4,879024127
120,739,3,891390544
12,863,4,882141924
55,545,3,892679460
68,239,3,882126156
9,6,4,877892210
21,375,3,878887112
81,716,1,884714492
5,97,5,883600680
77,322,1,879633567
117,199,5,875384647
170,291,4,891034835
69,216,4,884151119
9,99,5,877891747
106,332,3,891264267
12,900,1,883670672
59,429,5,883326122
55,70,4,892683275
41,273,5,881105817
0,201,5,875072442
12,808,4,882397582
172,288,4,877556988
14,748,1,879455311
149,292,4,878746946
6,496,4,891352134
177,316,4,882826915
177,741,3,882823833
96,221,5,884238887
108,126,2,880563471
116,267,5,880124306
41,587,5,881108147
86,366,4,879876702
100,303,3,877135677
91,793,3,875654798
180,761,2,878963418
91,738,2,876175582
187,691,5,875072583
17,85,4,880129731
4,438,1,878844423
192,406,4,889127921
143,708,4,888105940
47,608,4,879434819
4,224,2,875635723
21,127,5,878887983
7,21,5,879362183
71,865,4,880035887
0,170,5,889751711
164,215,4,879525778
180,120,4,878962623
199,10,5,884129542
89,24,5,891384789
1,291,4,888550774
21,79,4,878887227
14,24,3,879456204
6,491,5,891352010
15,54,5,877717956
163,619,3,889402298
91,514,4,875640800
55,448,5,892679308
191,947,3,881368302
121,508,4,879270511
84,587,3,880838306
180,869,2,878962623
92,819,3,888705966
157,664,2,880134532
81,596,3,878768882
12,822,5,882397833
82,659,4,880308256
188,19,5,893264466
125,293,3,887855087
124,79,4,892838865
42,119,4,884029430
12,779,1,882142057
41,43,3,881108548
76,517,4,884753202
28,244,3,882820803
157,728,3,880133116
155,660,4,888185947
36,287,4,880915258
140,244,3,884584426
101,69,3,888803537
76,171,3,884752562
89,505,5,891383319
43,659,5,878347915
117,773,5,875385198
6,660,5,891351624
61,67,1,879374969
177,432,4,882827834
84,50,2,879454782
76,473,5,884732407
196,687,1,891409564
89,257,3,891382121
65,876,1,883601089
6,647,5,891351653
86,81,5,879875774
43,448,5,883613334
193,171,3,879521474
93,61,3,891722933
166,658,4,892738277
107,99,4,879879720
180,926,1,878962675
53,301,4,880928519
89,21,4,891384357
180,695,2,878962997
13,268,4,892242403
91,120,5,875640679
20,439,1,874951798
180,404,4,878962919
64,805,4,879216529
43,442,5,878348289
0,264,4,878542441
93,571,3,891723883
61,664,2,879376483
177,384,4,882826982
193,22,4,879522819
187,142,5,875072674
160,47,1,891170745
46,323,3,879439078
63,735,4,889739212
190,750,3,891560753
58,91,5,888204997
68,267,5,882027109
9,460,3,877888944
20,128,4,874951382
57,8,4,884304328
193,151,3,879549996
6,199,5,891353543
112,125,5,875076827
172,327,5,877557028
94,232,4,879196354
15,193,5,877720733
42,202,4,883955224
78,49,4,891271545
103,300,2,888442275
89,922,5,891383912
5,462,4,883601713
41,624,3,881108873
108,474,1,880563641
5,300,2,883600406
35,747,4,882157285
101,514,1,888801316
20,446,5,874951695
110,300,4,891680028
17,407,5,880129628
24,221,4,885852817
109,943,3,886989501
82,214,4,880307940
5,257,2,883268278
88,215,5,879459859
127,316,4,879968029
139,331,3,879013617
189,976,2,891042938
10,226,3,891905896
149,180,5,878746685
19,207,2,879669401
143,741,4,888104122
180,929,1,878963275
108,565,4,880578814
173,936,5,886432989
67,741,1,876974198
159,461,4,876858346
194,272,4,878019342
4,109,1,875636493
71,567,4,880037203
82,280,5,880307072
6,542,3,891351772
86,400,2,879876813
0,154,2,878542201
23,63,5,875322758
6,553,3,891354639
81,55,3,878769410
160,317,3,891170824
195,392,4,881251863
55,90,4,892683275
81,476,3,876311344
6,471,2,891353357
15,7,5,877722736
179,201,3,877128388
144,55,5,875271896
83,741,3,883450643
43,643,3,878347818
16,12,3,885272654
147,0,4,877019411
196,346,4,891409070
20,163,5,874951695
184,286,5,883526288
185,249,1,879023607
72,205,3,888625754
103,755,2,888465739
93,215,3,885870665
196,510,5,891409839
0,116,3,874965739
59,161,4,883327734
197,257,4,884204501
5,68,3,883601277
84,641,4,882995615
183,521,3,889908462
12,417,2,882398763
12,857,1,882397068
84,432,3,879828720
12,71,4,882141727
193,76,3,879527421
108,177,3,880572950
58,484,2,888204466
61,181,5,879375169
197,233,3,884207833
64,124,4,879217509
173,659,5,886514261
89,11,5,891383241
99,353,2,891375260
129,104,4,876251160
6,622,3,891354217
55,221,5,892679439
95,86,4,884403531
93,859,2,891723706
83,120,4,883452307
124,381,1,892836623
151,684,5,880149074
52,280,4,879443288
197,117,2,884206513
150,12,3,879542688
123,495,1,890286933
23,190,5,875323003
24,500,3,885852301
12,180,5,882140354
1,49,5,888552084
143,124,4,888104191
187,442,4,875074329
144,973,1,882182634
71,233,4,880037418
82,384,4,887665549
108,401,4,880581344
184,215,4,883526268
13,212,5,890881557
148,318,2,883512658
56,78,5,883698495
175,874,4,886047442
105,525,4,881452685
120,179,3,891388286
61,85,2,879374640
193,186,4,879520813
108,96,3,880578711
180,333,1,878961749
77,254,4,879633745
10,424,4,891904300
86,584,4,879877008
185,147,4,891719774
4,453,1,875721432
144,736,2,875272833
6,643,5,891351685
82,209,5,880307751
101,523,3,888803537
152,173,1,881371140
61,301,3,879371909
48,994,3,888065577
61,58,4,879373821
82,96,4,880308690
62,99,5,875747319
15,177,5,877719333
89,944,5,891383866
84,24,2,879452769
41,97,4,881106711
103,298,3,888442436
93,791,4,885873006
183,97,4,889908539
17,949,3,880130764
199,891,4,884127082
6,661,3,892133739
195,380,4,881251728
68,426,3,882145465
71,195,4,880036747
127,181,4,879967225
150,746,3,879524564
6,170,3,891351287
189,973,2,891625949
81,755,1,878768741
58,234,1,888203658
144,755,2,885557506
20,323,4,874950889
197,657,3,884208173
180,13,1,878962392
142,681,3,888407741
74,236,2,884050309
0,46,4,875072125
163,280,4,889401906
95,672,4,884402860
6,450,5,891353892
5,516,4,883602212
183,601,4,889909691
193,211,1,879524216
94,67,4,879196231
24,256,4,885853415
5,22,4,883601365
37,572,1,892433660
21,240,3,878888025
65,180,5,883601425
20,947,1,874951054
75,60,4,875028123
150,702,4,879542460
12,146,3,882397502
43,257,4,878340824
15,88,2,877717833
124,317,5,879454309
14,330,3,879455166
93,154,2,891723807
135,88,4,882848925
81,193,4,878770027
144,354,3,888396967
178,338,1,892151366
177,198,4,882826306
9,487,5,877888613
115,330,3,876451911
22,257,5,876785704
184,113,4,883524320
187,236,3,875073648
117,653,5,875385007
193,238,3,879522917
121,377,4,879270769
153,241,3,879138235
98,402,4,885680374
82,42,4,880308690
129,306,4,877984546
58,176,4,888204349
160,167,1,891171174
42,39,3,883956468
41,952,2,881108815
121,509,4,879270327
60,322,3,891206450
36,402,5,880915942
48,67,1,888069513
164,371,5,879525987
175,323,5,886047292
2,334,1,889237269
55,868,3,892683895
43,14,4,878341343
28,188,4,882821942
93,173,4,885870231
129,948,3,876251944
116,180,5,880124648
18,434,5,885412840
193,190,4,879521856
157,23,4,880134261
55,446,4,892679067
91,746,4,875656164
187,95,5,875073128
133,878,4,891732393
15,208,5,877722736
150,834,5,879524199
199,587,5,884128499
109,567,3,886988449
140,257,5,884584338
43,239,4,878346997
103,286,2,888465347
0,221,4,878873388
55,449,3,892679374
93,650,5,891725332
13,173,5,890881294
82,928,3,880307140
111,330,4,884992603
17,201,3,880130515
86,209,5,879875734
9,284,5,877889186
180,327,3,878961227
22,462,4,874785843
65,0,3,883601324
3,302,5,892002352
143,830,3,888104805
137,516,4,879024279
63,432,2,889740286
4,0,4,875635748
61,432,5,879375588
129,233,5,875216932
23,762,5,875322875
2,244,1,889237247
100,595,3,877136564
98,245,3,888469392
159,159,5,876862078
171,579,4,875538028
53,675,5,880935294
43,506,3,878347392
163,929,4,889402340
27,216,3,881961671
17,728,3,880131236
81,342,1,884713755
108,0,4,880563619
14,221,3,879455730
57,708,5,884304812
151,110,5,880148782
193,159,2,879551380
91,240,3,875655961
76,90,3,884752924
130,220,3,883681561
196,301,3,891409070
84,281,3,879829618
180,0,3,878962392
0,252,5,874965970
17,181,4,880130640
86,176,5,879875940
124,133,5,879454532
127,738,4,879969349
4,362,3,875635225
69,418,5,884065035
150,918,5,879524368
198,267,5,883782509
98,273,1,885679157
10,739,4,891903067
58,76,4,888206254
183,276,3,889907971
37,160,5,892432062
58,417,2,888205188
6,673,2,891352659
120,13,5,891390014
74,545,3,884050422
116,14,5,880125887
63,515,5,889737376
84,186,5,879454235
58,53,4,888205921
12,194,3,881515296
99,267,3,891374982
93,470,4,891721642
12,806,1,886304229
124,656,3,892836422
0,112,5,878542738
75,174,4,875028853
84,12,3,879452866
5,491,5,883601089
180,239,1,878963122
42,4,4,875981421
57,213,2,884305296
61,287,2,879371909
160,897,3,891170191
93,217,3,891721851
34,242,2,875459046
47,679,3,879434330
84,603,4,882995132
183,513,5,889908497
89,689,4,891383319
10,37,3,891905936
105,581,4,881451199
36,116,4,880915674
21,257,5,878886261
69,81,4,884068075
4,97,3,875720691
59,207,5,883326028
91,539,2,875813197
80,279,4,876534214
199,477,5,884128788
12,307,3,881514726
55,183,4,892679088
115,249,4,876452606
155,640,5,888185677
159,429,5,876861799
44,108,5,881012356
144,763,2,888398257
64,99,3,879217558
115,254,3,876452524
183,85,5,889908694
71,27,4,880036824
93,210,5,891721142
114,7,5,881171982
175,326,3,886047176
12,395,3,882141727
128,330,2,883244737
94,0,5,879197329
146,903,5,885594015
183,659,3,889909962
104,267,4,889214268
157,509,3,880134296
33,311,4,888602742
71,426,5,880037702
199,290,3,891825292
44,117,4,881014550
144,21,5,875273021
70,88,5,880864462
181,68,5,876435435
192,626,4,889126972
150,484,5,879525002
101,321,3,883277645
194,327,4,884420059
108,257,5,880562908
116,757,2,881011217
22,380,4,874787350
111,326,1,884992535
150,371,5,879524819
63,159,4,889739288
27,78,4,881961003
17,112,5,880129628
82,81,5,887665423
89,498,5,891383866
86,195,5,879877681
25,684,3,891371676
149,128,4,878746946
160,97,4,891171357
50,181,3,883498790
91,175,5,875652981
163,684,5,889402160
56,681,3,883696824
183,206,4,889908903
59,402,3,883327087
91,179,5,875653016
42,203,4,883956122
196,299,4,891409422
91,789,3,875907618
192,409,3,889127633
72,656,5,888625422
89,186,4,891383561
47,308,3,879434132
65,6,3,883601355
5,477,4,883602762
100,221,3,877136243
143,181,3,888105743
84,82,4,886282959
101,624,3,883748418
89,506,5,891383987
129,900,1,884624044
177,275,3,882823978
89,244,3,891382612
193,646,4,879521531
58,386,3,888206562
0,226,4,876892946
115,750,3,890131577
169,291,5,884103732
109,577,3,886988536
196,54,3,891409982
37,678,5,892432062
83,747,4,883449530
30,885,2,881547877
24,24,5,885853415
167,273,4,884287865
102,23,4,880415847
193,477,3,879521329
86,8,4,879877931
180,407,1,878962550
48,46,5,888068715
43,94,4,878347569
91,215,3,875653867
134,38,3,879857931
12,65,3,882141485
6,675,3,891354499
115,941,3,876454090
140,825,2,884585437
81,454,4,876311319
183,160,2,889909640
48,624,3,888067031
176,242,1,882142141
31,289,3,883717913
144,447,5,877343121
129,541,3,875801778
129,805,3,875217096
164,287,2,879525673
48,580,3,888068143
194,299,3,890588925
117,474,5,875384793
103,292,3,888465166
118,717,5,874774956
98,49,5,885679998
91,708,2,875654590
2,336,1,889236983
93,819,1,891723186
29,538,3,885941454
5,507,3,883599530
15,55,5,877719863
61,131,5,879375022
93,345,4,891725410
12,58,4,882140425
101,160,2,888801876
82,300,2,891181430
30,483,5,881548030
55,171,5,892737191
108,587,4,880578388
58,428,4,888204597
64,195,5,879216637
23,366,2,875323241
91,114,3,875654125
157,240,4,880134445
31,150,3,883717850
153,288,2,879138345
84,297,4,880581629
179,67,5,877127721
183,35,3,889910195
187,217,5,875074667
143,507,4,888104150
72,93,1,888625754
193,204,3,879524291
176,202,4,880131026
197,6,4,884205317
188,196,5,893265291
171,461,3,875537717
119,545,2,889490979
4,101,3,875721196
12,149,5,882140588
127,481,4,879967432
103,6,3,888465972
89,820,3,891385843
21,509,5,878887765
136,686,4,881432756
184,739,4,883524475
41,175,3,881107178
144,471,3,875271128
188,633,3,893265506
91,14,3,875640189
80,741,2,876533764
101,447,3,888803002
94,526,4,888954440
18,654,3,885412723
78,99,5,891271652
188,750,4,893265046
0,16,3,875073198
58,147,3,888203175
5,468,5,883601155
81,13,4,876311280
108,626,5,880582133
194,153,3,888737525
91,80,3,875654929
180,873,1,878961749
116,150,4,880126373
45,306,3,883611430
90,27,4,891439243
150,316,5,879524610
63,175,4,889737567
89,552,2,891384959
61,110,3,879372670
195,250,3,881251274
48,546,5,888066187
56,242,3,883696547
6,575,5,892132943
49,822,3,877052784
24,257,5,885853199
17,495,5,880130470
192,789,3,889127381
94,171,4,879196847
93,469,4,891722006
58,582,5,888205921
147,139,1,877019882
184,198,4,883526268
173,79,1,886515210
98,353,2,888469332
43,207,4,878347420
41,194,5,881107949
100,404,4,877137015
91,664,3,875906853
91,730,4,875653769
137,495,4,879024043
175,257,4,886047026
61,113,4,879373568
71,529,4,880037164
87,749,2,891037276
48,6,4,888067307
8,297,5,886960055
91,527,4,875657681
195,654,5,881251793
57,99,5,884304553
91,845,3,886443471
159,55,5,876770222
102,126,4,880416331
10,109,3,891905324
86,1,4,879876074
44,762,2,881013563
160,161,2,891171413
58,214,5,888204430
176,208,4,880130736
28,331,4,882820869
29,434,5,885941156
22,171,4,874785889
190,753,3,891560366
105,777,4,881453040
6,150,4,891352749
177,677,3,882823530
93,167,5,891721378
89,656,5,891385190
189,301,5,891033606
111,288,5,884992690
143,105,3,888104684
198,257,4,883782403
84,500,3,880838306
102,120,3,880415766
199,23,2,884127370
4,210,4,875636631
159,116,4,876767822
5,356,4,883602422
157,71,3,880135118
56,759,2,883697617
57,267,5,884304288
91,23,3,875640448
136,299,5,881432524
163,116,5,889401816
149,220,4,878747017
20,102,1,874951245
129,730,3,876251922
0,89,4,878542300
48,37,1,888068289
35,306,4,882157227
127,227,3,879969329
150,88,5,879524491
196,228,3,891410039
73,271,5,888333194
126,293,4,884363803
193,3,4,879521397
176,55,5,880130618
44,472,3,881014417
56,27,4,883698324
158,126,5,880989744
91,218,4,875654888
122,530,3,879872671
4,381,5,875636587
15,154,3,877719157
179,761,4,877126241
177,281,3,882823978
20,97,5,874951657
12,765,4,882139686
150,386,5,879542353
79,581,3,887401701
61,257,5,879371909
76,194,5,884733695
98,741,5,885679114
82,337,4,883868647
107,49,4,879879739
93,346,5,891724950
100,280,2,877136842
17,386,4,880130155
20,298,1,874950931
4,375,2,879198045
103,410,1,888465739
184,268,5,883524428
20,456,1,874951054
15,470,3,877724845
146,291,5,885594040
27,94,3,881956917
28,538,2,882821044
6,579,3,892132171
86,210,5,879876812
96,88,5,884238939
20,595,3,874951617
58,709,3,888205463
177,208,4,882826944
185,469,5,879023693
109,681,4,886987354
108,100,1,880578186
156,249,1,886890296
180,326,3,878961780
46,994,3,879440429
147,113,5,877016735
93,8,5,885872684
59,221,4,883327441
89,905,2,891382240
105,106,4,883876961
139,267,4,879013684
66,63,5,875379211
169,298,3,886190476
6,580,5,891353477
43,249,5,878346709
58,285,3,888202532
173,394,1,886515154
193,233,3,879521167
56,203,4,883698272
183,154,3,889912656
193,791,4,879524504
185,982,3,879023152
67,6,3,876974096
186,214,3,879465805
70,133,3,885016614
63,683,4,889740199
197,134,5,884208061
52,23,3,879442538
6,105,4,891353892
11,299,4,879958639
129,266,5,875801239
89,661,5,891385842
62,19,3,875748004
39,267,4,889041430
180,220,1,878962465
103,326,2,888442202
41,184,4,881107449
180,994,1,878961585
183,70,4,889911552
93,555,3,891722882
173,236,4,886434047
100,251,3,877136628
108,974,3,880572351
82,117,3,880307071
129,244,1,874953526
6,642,4,891350932
124,996,2,892838976
75,581,3,882607444
144,590,4,879161848
84,276,2,879452938
115,6,2,876453915
51,94,4,882922927
144,259,4,875269871
140,273,5,884585220
176,298,4,880130500
81,230,2,878769815
25,24,3,891373727
14,677,1,879455311
81,410,3,878768902
166,363,3,892738212
98,180,5,885680138
55,195,2,892678628
6,649,3,891350965
89,424,4,891384996
81,918,3,876311280
42,150,4,875975613
9,288,4,877886223
196,514,5,891409935
56,755,3,883697730
61,23,4,879372633
12,319,1,882397010
17,862,3,880130680
53,297,4,892681300
193,236,3,879538959
193,81,2,879524216
144,392,5,875273174
17,964,4,880132012
71,527,4,880036664
124,238,5,892838375
134,430,2,879857868
137,210,4,879024183
58,603,3,888204927
12,450,1,882141872
41,68,4,881107375
9,339,4,880371312
59,603,4,883327997
124,151,1,879454892
62,49,4,875747292
6,581,5,892135347
6,126,5,891351728
188,202,3,893265921
58,469,3,888205714
5,142,2,883601053
12,492,5,882140206
185,280,4,879023390
5,274,4,883599102
68,299,3,882027204
4,61,4,875637575
134,448,3,879857843
103,248,3,888465675
12,288,2,882140759
183,99,5,889907652
0,63,5,875072404
141,180,5,888640317
12,487,3,890704999
68,173,5,882145548
194,264,4,888737346
120,508,5,891388145
48,16,2,888068651
6,195,5,891351432
174,95,3,877108051
179,430,4,877442098
43,119,4,878346977
58,587,2,888204389
82,138,3,880308959
42,51,4,883955224
17,493,3,880131497
90,426,4,891439057
96,481,5,884238693
173,159,5,886514377
187,768,2,875074720
93,88,3,885870284
6,43,5,891351728
157,84,4,880135118
195,66,5,881252017
158,684,4,880557347
98,181,4,886518810
174,70,4,877107942
55,234,1,892911348
161,180,4,877635798
5,293,2,883599938
150,968,5,879542510
41,683,4,881108093
61,364,2,879376096
58,69,3,888204758
96,483,3,884238966
10,659,3,891904573
4,376,1,878844615
55,796,4,892910860
172,285,5,877556626
35,882,5,882157581
99,320,1,891375112
130,99,5,883681418
13,708,5,879119693
190,751,3,891560481
21,78,4,878887765
136,545,5,881433116
196,293,4,891409290
41,602,4,881107502
6,559,3,892132798
192,434,4,889124439
6,558,5,891354882
114,126,5,881171760
58,432,5,888205982
62,221,3,875747635
110,312,4,891679901
12,847,5,882140001
93,624,4,891723086
58,495,4,888205144
178,904,4,892151331
9,504,4,877886846
61,463,4,879375196
55,68,4,892678893
91,288,3,875641367
12,143,4,882397146
14,931,1,879456465
180,301,2,878961511
36,54,3,880915942
196,517,1,891409982
186,522,3,879465125
150,401,3,879543423
98,596,4,885679210
65,248,4,883602158
98,409,5,885679262
96,97,4,884238728
57,108,4,884304396
12,475,2,882141997
188,0,5,893264174
66,146,3,875379357
39,879,3,889041643
6,240,4,891354053
130,749,5,883681723
80,2,4,876592546
150,185,4,879524222
56,925,3,883697831
52,173,5,879442561
108,796,3,880582856
95,478,4,884403758
173,470,5,886433804
129,930,2,880396881
150,14,4,879524879
89,528,5,891385132
58,11,5,888204260
2,342,3,889237122
3,356,4,892003525
10,516,2,891905222
58,169,4,888204430
146,304,4,885593997
103,268,5,888441878
149,120,2,878747322
13,529,5,890881433
22,169,4,874785348
12,96,4,882399357
164,324,4,879525672
94,415,4,888954961
27,97,5,881961531
81,595,3,876311195
27,172,3,881956220
93,454,3,891721777
150,209,4,879524419
76,237,5,884733965
199,240,4,884129782
192,331,3,889123257
37,138,2,892432786
112,325,5,875935609
43,122,4,878346532
17,153,4,880131358
6,27,5,891352341
114,91,4,881172049
80,823,3,876534437
12,780,3,882399528
40,27,4,890687353
177,105,2,882824983
153,487,4,879138831
185,384,4,879023894
197,178,4,884209264
98,167,5,885680374
125,261,4,887854726
71,225,4,880037307
108,30,4,880577844
33,241,5,888601628
172,322,5,877556926
155,275,3,888185854
121,214,4,879270676
42,63,5,875981247
88,196,5,879459859
163,298,4,889401383
92,411,2,888706037
69,49,4,884064188
176,959,3,880131161
74,475,1,884050393
61,400,3,879376727
129,365,5,876251972
157,413,4,880135118
42,65,4,875981506
101,404,2,888801812
20,838,1,874951797
193,662,4,879524292
37,431,1,892430282
91,452,1,875906882
197,213,4,884208273
81,660,4,878769703
150,691,3,879524669
59,46,4,883326399
91,78,4,875653198
96,114,5,884239525
4,406,3,875635431
14,684,4,879456288
98,203,4,885679952
122,191,5,879873119
46,339,5,879439078
57,283,4,884304519
82,639,2,880308550
48,48,2,888068990
5,220,4,883599431
84,646,4,879453844
127,735,5,879968352
59,615,3,883327087
20,183,4,874951797
144,182,5,875272009
24,227,4,885852920
75,91,4,882606108
47,173,5,879434723
143,684,3,888105473
4,23,4,879198229
84,271,4,893110061
63,92,2,889739025
150,428,5,879528673
190,300,4,891561336
95,152,4,884403624
124,614,3,879454793
149,99,2,878746636
92,14,5,888705388
12,166,4,882141659
177,233,4,882826783
127,417,4,879968164
194,495,4,888737525
12,569,5,882397581
53,267,5,883963510
13,473,4,890881557
17,57,4,880130613
193,320,3,879520306
10,745,4,891905032
55,214,5,892678547
12,843,1,882397010
37,464,5,892432476
101,299,3,875886434
60,327,5,891206371
20,589,1,874951898
144,12,5,875270507
49,252,5,877052550
193,529,4,879521167
144,0,3,882181396
6,187,5,891352778
108,99,4,880563080
89,630,5,891384570
6,77,3,891354165
12,684,5,882397582
81,72,4,878769888
199,664,4,884130621
144,49,5,885557660
84,174,4,879828912
136,236,4,881432965
12,566,1,882396955
150,161,5,879528779
186,115,5,879464978
192,553,3,889126088
193,403,3,879522445
101,731,3,888804089
171,487,3,875537965
144,298,4,875269822
12,876,2,882140792
69,583,3,884150236
144,459,1,875271312
47,258,4,879434270
82,412,1,891182379
91,520,4,875813412
42,283,5,883955441
84,132,4,879453876
41,120,4,881110578
6,679,4,891350703
153,301,4,879138235
105,659,4,881451631
89,525,5,891383866
93,185,4,891722278
43,229,2,883613335
150,479,5,879524151
192,826,2,890859916
24,728,4,885852697
118,212,5,874781257
115,184,3,876453519
122,12,3,879873988
141,242,1,888640199
12,479,3,881515193
42,630,2,883955675
194,386,4,891762491
94,173,5,879196231
129,331,4,876250582
43,529,5,878348725
175,293,2,886047220
156,404,3,886890342
177,147,4,882824325
137,120,4,879023558
29,81,4,875060217
33,689,4,888602513
68,174,3,882145586
41,455,3,881106113
182,240,4,892323453
56,830,1,883697785
15,143,5,877721142
89,602,5,891385132
127,139,4,879968308
166,391,1,892738307
21,790,1,878887227
193,704,2,879524007
9,488,4,877892210
94,127,3,879196354
9,656,4,877892110
58,854,4,888204502
123,10,5,890287645
6,132,5,891353192
154,987,2,879371261
27,6,5,881961531
37,671,3,892434800
6,92,5,891351042
153,174,5,879138784
115,300,3,892683732
93,228,3,891722979
94,635,1,879196566
43,55,2,878348601
129,160,4,875802058
97,162,3,880499053
177,217,3,882827776
161,741,4,877635758
127,78,4,879967692
194,185,3,888737240
